uid	text	label
25483	modi ji ye sab to hota rahega lekin pehle Ram mandir banawao ... Dhara 370 hatao .. Hindurastra ghosit karwao ... Logo  	2
13396	Pagol kuute ke samne roti dalna sahi nahi hai yeh sholay me thakur saab bolke geye the logbog 50 saal p  	2
7897	RT IM SO PROUD OF YOU !!!! I LOVE YOU .. congratulations to you + all your homies ! 	2
26915	Muslims muslims muslims jab musalmaano ko hi unki khudki izzat ki khud ke desh ki khud ke hone ki khud ki naslo ki  	0
8238	Hadd hai kamine pan ki Aapko pata hai Ye kev ' jail ' gaya hai Ye bina order ke railway platform pa  	0
28701	It's not vishwas that u guys want .. Its Modiji that u dont want .. Even if God comes and tel  	0
14505	Nhi g Ham AP ki trha nhi he ptwari ki olad ham Pakistani he aur Pakistan sy pyar krty . H  	2
22273	Tum kabhi nahi sudhroge fact check fir bat kar chutiye	0
8910	Actually inke pass ab naaz karne ke liye kuch bacha hi nahi hai to haqikat pasand ban  	0
32666	He sort of like caused my love for Pomeranians here is a picture of her with her chew toy in her litt  	2
26044	awwwie thank you Lau . good morning ?	2
19034	RT You mean our problem was being democratic ? Vivek tum jo katori main attention ki bheek mang rahe ho uspe khoon laga hai .	0
13152	Greetings to dearest friend shri ji on their birthday maa aashapura bless you with lots of love happ  	2
17992	RT wonda In this month of Ramadan all my positive heart desires and prayers for my family and friends will be granted . Insha Allah 	2
31039	Up ki sarkar jiski bunyaad pe tiki h wo aaj apne . Mukaam pe pahunch gayi .... laghusanka ki deri h fir  	2
41953	ALVIDA JUMMA-2019 MUBARAK TO ALL ... DUWA KI GUZARISH ..... 	2
18866	Jyda gyan na pelo Aur democracy ka majak udana band kro Thoda competition Dete aur ye baat bolte to thi  	2
28950	KHAN Bhai Ankush khush raho ! I'll pray for u .. Coz I know Nafrat se kabhi kis  	2
2745	jaaz saab ko salo saal ke pending case ko soultion me maza nahi aata * inko to public paise monthly case miljaye *	0
38245	RT papaji Dhan dhan satguru tera hi aasra Good morning ji mugje tu 	2
20225	thx to every single memer for making our day u guys r amazing jindabaad  	2
42434	Here To fir jo Atankwadi uski Jaat musalman q hoti or jo all ready musalman h woh yeh baat q  	0
37553	Soul Tony stark ka dil toh ye leke ghum rha hai face with tears of joy face with tears of joy	2
4443	Gunde saale ..... Ac hall me baith k Mt bhonk be YogendraYadav aukat h to Gurgaon k kisi ek bnde ka c  	0
26700	RT I ’ m actually not that arsed about Liverpool winning it good on them . The Premier League joke still stands they already had m 	2
19318	happy birthday pretty girl thank u for all the good agnes memories . cards soon ? HAHAHAHAHA enjoy your day !!!! 	2
19685	jan Sharam or haya ki qimat lagwai hai is liay to is kute ko ye seat miliy ... Har haqomat k talway chatny wala hai ye	0
14905	RT thank you dear Shahrukh for your love and encouragement hugging face hugging face hugging face red heart	2
13262	mere Bhai yah Shariyath tho pahele se hi india may sirf Muslims ke liyah hai aur rahegi inshallah . 	2
33719	superb look very handsome 	2
30635	or bohat Pakhtono ko Pashtunistaan ka nasha charha howa hai aj kal hosh mein a jao wrna sach ki mar parhe gi is bar	0
26753	Dhup Aarti Shri Sai Baba Mandir Shirdi 31 May 2019 Baba Bless all with all the happiness of the world Om Sai Ram  	2
9677	Amit Shah Ji please Jet Airways ke employee ke bare mein kuch kariye Parivar wale bahut pareshan hai bhukhe Mar rahe hain	2
20043	abroad property rakh kr chhupane wal respectfull hota he ... Aqam ne Panama ... Harami waseem abbasi	0
27049	Respected rahul sir dont disappoint you U r a great leader Aap ki soch aap  	2
19215	same did you watch the BET ON ME perf ?? The choreo is kinda sexy but it fit Shihyun so much face with tears of joy	2
4647	Jay Bajrang Bali 	2
4034	Haramzade hamare tukdo pe palta hai hamein aakh dikhata hai ... kutte tu pagal ho gaya  	0
25360	RT Haaye ..... Entry ho toh aisi ..... Best part of today's episode !! 	2
33442	SSidhu IND Inse na ho payega	0
18846	Nahi mut sorry health department sare hospital band karo Sab ko pehle dhar ka gaumutra do Sab bimari  	0
29030	main priyanka prakash modi dada ki poti ..... main unse kehna chahti hun ki is baar mere dada ye v sapat le ki dahej  	2
22594	RT It's not easy to make it easy Love u bhaji Hanji kida lagy movie jina ny nh  red heart red heart	2
31335	Tu bahut pitega ak din be chutiye .... sale teri himmat kaise hui voters ko idiots bolne ki ..... abe ujde  	0
36320	RT ( Salman khan ) (heavy multiplication x ╭╮heavy multiplication x ) Best fight (heavy multiplication x ╭╮heavy multiplication x ) scene 〣( ºΔº )〣 movie ~ See Instagram photo by (heavy multiplication x ╭╮heavy multiplication x )TOP arrow  TOP arrow TOP arrow	2
14490	mderchod bhartye sainik likhta h ..... hrami aulad hindu hogya bs desh bhakt ho gaya kisi bhi gali teri may  	0
18904	Narendra Damodar Modi ji All the best Vadnagar ke kamalka banshiwala Shubh ho apka e jatra	2
15663	namaskar sir ji . Mere aur se aap ko ek requst hai lakhnpur se satwari chowk tak street light ka ka  	2
22673	Jo bjp ke saath nahi woh atankwadi h aour jo hindu RSS ke saath nahi woh deshdrohi hai aaj kal b  	0
17068	Sabdo ke marham se ye gahra jakham dur nahi hoga . in bacho aur bachiyo ko bhavbhini sardhanjali aur pari  	2
24809	Soch h in logo ki ghatiya jo gareebo ko mar rah  	0
18960	Tum chutiya hoo gandu cogress ..... harne wali this sub ko pata tha itne buti tarah haarnegi nahi pata hai lavde	0
2018	Arey bhau iss bar budget kaam hain na Lonavla se direct goregaon filmcity mein set laga hain face with tears of joy grinning face with sweat	2
42965	manniya goyal ji Avdhesh duby ko Jail main dal diya .. Kripya Traino main jo tte nd police ne jo loot m  	0
20345	abhi voice kir I proud where I'm from love you modi ji finally you make digital india	2
7613	O hello kaun ho aap What is your identity out side west Bengal Through out the country and in the  	0
38713	Pramod tum ko Acharya ki padvi kis ne di . Gadhe ko acharya nahi Bol sakte . Tumko to ye ek kissa mal  	0
35265	Bhai Ajay didn ’ t have good last few movies point taken is doing great with continuous  	2
34399	Kutty harami namak haramii gooo back to afgan	0
266	Mp me govt kamalnath ki h ... Wese ek or video viral h jisme aapke shantidut bhai ek dukandar  	0
16713	Besharam kitna baar tappad kayega ! Tumara anti national hindu Muslim dukan bhand hogaya ! Bunt  	0
28907	Fake video . Andh bhakts are forced to circulate to increase popularity rate .	0
22798	Love the smell of air back at home !	2
23804	RT She's So Happy 	2
14239	airport Vimlesh ji .. Yeh Apna vada nahi nibha rahe . Pehle Kaha ki .. If u purchase any land will be stamp dut  	0
34663	Congratulations Hon . Prime Minister on your victory . We want ur back n now finally ur back with prachand bhumat victory hand victory hand	2
29280	Iska toh koi bhi video ya audio dekhna hi nahi hai ... bewakoof aadmi hai ye ... isne  	0
31391	RT & Wtf are pretty eyes ? EYES ARE FUCKING EYES . This video is actually so annoying imagine what other ignorant shit she be s 	0
14014	Tum apni taraf aane wali takleefon ko apne gunahon ki saza mat samjhna mera Allah bohat mehrban hai Wo badle nahi l  	2
40785	BC light kat di abhi toh shuru bhi nahi hua match ... Upar se garmi ne alag maar rakhi hai .	0
24005	RT Stuffs Salman will continue to fuck your chindiwaali filmfare So best of luck to you too mote bhains 	0
23837	No one better than srk His charm his personality his swag ek yessa hero jiski villain role sbse jayda popular hoti  	2
23830	Sir ye oonki aadat may shumaar hbycot se media or deshwasion ko bhi pata chalegaki gandi naali k  	0
42705	kyu ki ye us ravan ki tarah hai jo apne ap ko hi bhagwan samjhne lgi hai aise logo k  	0
39643	TOO WAQIE BOHT BRA HARAAMI HI NAHI BUL K WALDO ZINAA KI PAIDAWAAR HAI - TERI MAAN BHI TANGG TH  	0
10743	Congratulations To our Hounarble prime minister shri Narendar damoder dass modi ji ! Hum sabi bharat wasi yahi kaman  	2
12785	Kesy log ho ap yr log tumhe Pakistan ka mustakbil keh ke phir rhy aur usi Mulk ke bando ko galiya do gy Shame yrr 	0
29990	RT Rail Mantri ji tatkal WL ticket per charges 75/- kyu lagta hai ye sarkari loot band honi chayiye	0
25861	Wey ya me vales madres y neta ni siquiera lo intentes	0
30624	ordinance ko tear karna bhi dictatorship hi thi . haar ko maniye aur mahnat karke agay bde nahi to pata nahi phir kya hoga	2
37106	Work hard you will come back strongly Allha has plan for you Inshallha you will rock best wishes for you	2
20437	P m India shri narendra modi ji ko p m banane par bahut bahut badhai ho k k patel Advocate faizabad mb no 9838789347	2
18938	What nonsense pehle Shrenu ko  	0
22350	Sir me sirf apka hi news channel dekhta ho Because apka channel always sachi news dekhata hai	2
23489	Koi faida nahi bhaiya yeh chutiye automated message hi bhejte rahenge .	0
6838	RT Sparklers Ms . Hoke and Mrs . Koistinen are retiring ! What a blessing they have been to us at SME ! Thank you for all you ’ ve done do 	2
25888	Congress party bhi media balo ko dhamki dete the . Khud ka jab government tha .	0
30450	a mirza kyon matlab English zubaan mein Dua karte Hain unki Dua qabool nahi hoti had Ho gayi hai Allah to un  	0
22605	30000 se jayada BJP fake WhatsApp and websites advertiser's heir karke rakhe hai Hut Modi tujse ye ummid na thi	0
13198	HAPPY BIRTHDAY P'FLUKE !! I WISH YOU A GOOD HEALTH KHRAB MORE PROJECTS TO COME NA HAVE A LIFE FULL OF BOUNTY MORE  	2
9323	For me The Best moment was when Prithvi Singh Says - LAUNDA SERIOUS H .. Totally loved it  	2
10337	i swear this person is my fav walla i ’ m nothing without her in my life i ’ m really grateful to have her as my sist  	2
9341	Aapne kaam kiya hai isse koi inkar nhi kar sakta lekin Aapko vote isliye nhi diya Kyuki aapne itne galat decisi  	2
45057	RT EXTRA BIG . Parang pagmamahal ko sakanya . HAHAHA AYIEEEE . Love you Nay Z ! 	2
27797	thoda sa AUKAAT dekh lena chahiye apna ... ! tujhse to ka kuch ho nahi sakta BC . Fuc * king  	0
9329	Ye Qanoon - e-Fitrat hai Social System jo Khuda n design kiya is m Mard ko hi agay chalna hai wo dun  	2
3197	Hahahaha ... Allah aisey Maulana Sahab Se kaum ki hifazat farmayee .. Ye Mudde uthane nahi  	2
19159	O kutte k bache tum to ho hee hram khoon aur zana ki aulad Tum se Pakistan k topic pe kia debate	0
1132	sonu Bjp ne more than 15 tickets diye the ek ko bhi vote ni diya tum logo ne vote doge cong  	0
20234	Am Mowglu Mere roney se Meri Maa Bahut Khush thi Mere roney se Meri Maa Bahut Khush thi Jab Mai Pa  	2
38348	Kabhi apne paiso se bhi Saifai me Randi Nachwa dete Toh aisa nahi hota Humesha Sarkari maal udane se  	0
25889	Va this the spirit anjali Vaise iska hal bhi dhobi ka kutta jaisi hai abhi ye kidar ke bhi nahi rahe	2
18276	Aaj ke time me study boht mehengi hoti ja rahi h agar study mehengi ho jayengi to hum jese logh padh nahi payenge	0
13890	Great to see you guys back thumbs up	2
20315	Tumhari samajh se bahar ki chhez hai .. apne ghutno par jyada jor mat dalo and go to kitchen .	0
9555	lol modi ke interviews haha dhokebaaz hai modi	0
19384	BJP ki 300 + seat ane pr agle 7 din GST registration free * MAA bharati // t . co / vTbTaIgKNb	2
41535	E vm zindabad bjp ko koi defeat nahi de sakta chehe jitana bhrastachar karo or murder politics me sb jayaj hai 	0
14182	RT Ahhh this is so nice May Allah grant Salah and Mane everything in the next life ameen As for in this life ya Allah strip th 	2
44779	Sir ye log randi aur bharuaa se kam nahi hai . Ye sale harami log deshdrohi hai . Mai galat word esiliye nikalta hui  	0
28270	Teri G ku jalri h Tujhe mtlb ? Katrina maha fuddu actress hai aur ye admit krle	0
2877	But chootiyas like you just keeps increasing ! Bakchodi band kar .	2
8940	RT by two Sindhi se tum saans lene ki hawa nahi chura sakoge .... fans to duur ki baat hai .	2
3438	sir Aap ki Kadi mehanat say Ye Mukaam Pradesh or Desh ko mila hai pranaam hai aapko Rajeev Mishra Maharaj BJP Uttar Pradesh	2
14498	Pakistan ke captain ki statement sach saabit ho rhi h pehla hi match buri tarah se haar gyi ... Shi kha tha sarfaraj  	0
26081	Tu khelna chodd dega Hum dekhna chodd denge We love uh infinity 	2
13240	Bea Iske zimmedar wo harami maulana aur algaowadi neta h jo apne bacchon ko foreign mein p  	0
39403	Ofcourse . Not haram khor unlike ur leaders . Certified chor	0
14078	uncle aap ko chutiya bnaya gya h ... ye video doctored h ...... apke modi prem ko dekhte hue .. aapko bheja gy  	0
19928	IA India Aapki shahdat ko shat shat Naman vande matram Bharat Mata ki ja  	2
12145	Me playing Yoosung's route HE'S SUCH A CINNAMON ROLL MY HEAAARTTTTTTT Baby boy MUST PROTECCCCCCC  	2
4579	My favorite being human Bajrangi sultan salman khan film bharat 5th June dekhna na bhule 	2
9239	One kind word .. can change someone's Entire Day ..!! I am waiting for your Love n Smiles from so long A  	2
37566	agarwal He was no where during elections Jaise BJP election jeeta ye prakat ho gaya with his aaltu-faaltu  	0
37829	Fahad Mustafa ne pure Pakistan ko Truck ki bati k piche lagadia hain .. aur phr ye awaam bhi Subhanallah milna kch  	0
40240	- sanskari - bohot sanskari - phir ate h jo ' fuck ' ko ' f * ck ' likhte hsoo sanskari they are !!!	2
39695	Ayushmann bhai salute to u ... ghajab h ... brave attempt 	2
30098	RT makinde was good ! Was very very good ! I mean same same level with asha .	2
26976	Bewakoof orat ho tum or kuch nahi agar orat ho tu wesey tu fake he hey account yeah	0
13051	yuvaou ke chahete Mourya ji ko pradesh ki bhari jeet ke liye bahut bahut badhai our dher sari shubh kamnai	2
41167	Kya hua upenderji kaanha Khun Ka Nadi bah rahe Hain lovi Ka yahi hal Hota Hai BJP aapko 5sal minis  	0
33114	Hahahahahahahahahahhahahahaha Look who is talking Jo jhoot moot k bimaar ban k bahar baithay hain  	0
41743	best animated AND best superhero film ever made . FAVORITE AWAY CUZ YOU AINT WRONG folded hands	2
28679	Karwahi nahi ho rahi hai or bar bar jan se marne ki dhamki di ja rahi hai Up sarkar manwar yogi Adith nath Up CM 	0
29288	RT Sir KO MHASACHIV BNAIYE MODI KI BOLTI BAND KR DENGE	0
25742	Viswas - rohit kah raha he teri khopdi etne chhed kerenge ki teri khopdi khopdi nahi  	0
40864	hindu Aukat dikha di logo ne is anti-nationalist ko shoot kr ke aazadi deni cahiye	0
20748	kab se celebrity ban gaya ? Flop actor hai wo koi pehchanta bhi nahi	0
22752	Sir mai aapako aapana hero or aadarsh manata hu or mai aapase purna rup se dudaker desh ke hit me aap  	2
26035	paresh siddiqui Apne baap Yakub Menon ka Nam sunkar chup ho gya bsdk ka piddi	0
24285	agg Here's my Jhadu ki Jappi Hope it makes you feel better 	2
15624	Isko gay bolke tune LGBTQ walo ki insult ki hai .	0
8193	You are doing great job just ignore them Ramjaan k samay pura din bhukhe rakh kr aap it  	2
21889	Me Wajjo its Khann Aw that is so sweet of you zaror zaror InShaAllah smiling face with heart-eyes smiling face with heart-eyes	2
1366	It ’ s so nice seeing the glow-up of people after May-hem Congrats guys wohooo !!! Bbye Tired Year !!! smiling face with heart-eyes OK hand light skin tone	2
24996	मेरे का Congratulations Bhut Bhut Badhai Aur Subhkamnaye  	2
12576	Chai bechna bhi Koi Sharm ki baat nahi Par tere Jaise Kaamchor Nithalley vellley Ko bus Pappu ke 7200 	0
13134	Lekin tumhe matlb ki baat isliye pta nhi chlti kyoki t  	0
44556	Abe nhi tum sab chor ho be jab saale tum jeete to aache kaam ki wajah se jeete or jab harne ki baari aayi to  	0
18878	BC ! Bakchodi ki bhi seema hoti hai ek .. kuchh bhi kar ke ‘ behan jaisa maan ke thappad maara ’ Ye saare BJP wale  	0
27542	Bro delete kar do ye chutiyappa . Inhi cancerous cheezo ke kaaran maine nahi banaya account	0
40622	teri ma ka loda haram kr lode . fte condom ki pedaish . sale kutte ke beej .	0
21817	PakPassion But Bhai unke samne ... starc Cummins Coulter Nile the ... Best pace bowli  	2
41772	Aap log opposition main ho kisliye ? Tweet karne se Dal sashti ho jayegi ? Itni haar ho chuki hai frvi samajh main  	0
30985	RT ' Jai Shri Ram ' is slogan of Hooliganism . But ' Kashmir mei agar rehna hai Allah-O-Akbar kehna hai' is slogan of Revolution .	0
7483	G 55 Hindustan Mein Hindu Muslim Ek dusre Ke Dushman Kabhi Nahi the ye To kuch political p  	2
17349	najar So tragic and indefensible . My love and compassion to you and your family . I wish I could offer more . sleepy face	2
4893	003 rishu Aisehi log hai jo har legend ko bura bhala bolte hai yha tk k God of cricket ko bhi nh  	0
16234	RT Congratulations Jeet !! We are all very proud of you You did it !! You are finally an engineer ht 	2
33156	Police shivratan Ganj Thana ki vyavastha Dekhi Jaaye yahan Par sunwai Nahi Hoti Hai Kisi ki sale Paisa kha kar Ba  	0
32699	VeT han wo phr agli eidi pr bheju ga na agr kamiyaab hua is pr to khud eidi ko taras rhy hain aur agr lora  	2
24649	Ye bohat bad zaban wazeer hai ghatia aurat	0
25711	Mamta ko kabhi mafi nahi melegi wo sirf Maharashtra main aake dikhaye kutte apne y  	0
21488	Yeh woh loog hain jinko nawazmafia ki corruption nazar nahi ayi thi inkaay leya gaya qarza nazar nahi ata tha 	0
32440	Yehi chij aap par bhi lagu hoti hai patrakar madam sahiba jis tarah se aap vipaksh ki bakhiya ud  	0
22380	RT actor Advance apologies to my life's first inspiration Sir for this rustic impersonation Sir aapkey cousin ki fil 	2
5337	Cuz hindi is not a national language and modi is just a leader not a god .. its their own choice to whom  	0
38175	lol 1000 saal ki hakumat hai muslims ki hindustan pr ..	0
23760	Narendra Modi Takes Oath As Prime Minister Jai Hind Vande mataram 	2
19763	Wo bhi is leay ke Nawaz nay Paisa nahi dia . Ab jald ban jaegi InshaAllah	2
38074	Bro salman khan mazak kr rha tha .. media wrong news de rhi hai .. if u  	2
2238	chub ne kutte ki awlaad . tere baap ka nahi hai sale yah india . tu ja be Nepal ag  	0
21984	artha Ye bhn k lode iske jese sale chewtiya logo ko hi sabse phle Bengal m chutiya kata tha angr  	0
13805	RT Shri Nanak Sahib ji himself in the Amritvani of Mehla Pehla accepts that he met his Guru in the form 	2
23477	I aspire to be more like you Insha ’ Allah .	2
23503	World cup ni chahiye bus India ko harana maqsad hai in sha Allah 	0
43972	Prachand Jeet ki Hardik Subhkamnaye Pls rserv 1 Lane for Ambulance ov  	2
12778	Aap thik se dekhe nhi video ko wo dra huavideo ke start me use dhmka ke bola ja rha h jo  	0
18177	Coz ' w / ur one smile i felt i had a good already smiling face with heart-eyes smiling face with heart-eyes smiling face with heart-eyes	2
11381	RT Aum Na naa your boys played really well ! This meme explains it all 	2
5949	zafar Jake punture bana aur gandhe bech chal nikal idhar se	0
32442	tumlog raag alaapna band kro be .. vande nhi bola to desh drohi .. population pe nhi bol  	2
23780	Warrior Didi Twitter account band karke bhag jayengi face with tears of joy face with tears of joy	2
24247	RT schowdhury Tonight might be laylathul kadr so here ’ s a way you could give your sadaqah jariyah tysm May Allah reward you all  sparkling heart sparkling heart sparkling heart sparkling heart	2
15699	kuty ki dum ki tarha tharki logo ki koi b age ho wo thark pan ni chord skty kai log tu larki ko ghr k a  	0
16697	RT garg comm Thank you for this recognition . Looking forward to work more with the fortinet team . 	2
40405	Agr PTM ki karhiyoon ko milaya jaye tu akhiri karhi malala aur usk baap pr ja k rukay gi zruri nhi ma  	0
41778	Sir you will definitely come home happy and healthy waheguru ji ka khalsa waheguru ji fateh 	2
13527	RT Juma Tul Wida Mubarak ! May This Last Friday of Ramadan Bring You All Peace And Prosperity . And May All of your prayers and v  revolving hearts	2
15947	Har bhartiyo Ko army training kareye tabhi bhart fit rah Sakta hai Israel jesa es umid ke saath pahala vote kiya BJ  	2
17979	bhiya segment is the best !!!!!!!!!!!! dil krta sunte hein rhein ..... Allah bless u bhai ) smiling face with smiling eyes cherry blossom	2
19445	Congratulations mam and happy ramjaan aap bagir kutch kaaye piye poore din kise bol rahi thi hats u mam	2
39216	Ye sale boxer ka v vaha ki cricket team vala haal hai . Jette hai nhi fekte zydah hain .	2
4130	009 1 Ap k alfaaz se saabit hoa k Muslmano me EHSAAS zinda hy Well done thumbs up thumbs up thumbs up thumbs up	2
10779	Kya chutiyapa chala ke rakha hai BC . Ek din hua nahi ki Faltu ki bakwaas chalu hogayi COREtards ki . Bina kuch samjh  	0
12934	sahab aisa suggestion mat dijiye ki RG should h  	0
41735	Akkian Aditya True bc opening n lt na hua to bc taboo bana diya saal  	0
30645	Abe wo gutteruddin kyo fake news faila ke apni maa bhn krwana chahta hai yaha pe ...	0
22351	Poore desh mein Jashn hona chahiye Rockets-meethayi-Street dance and all har ek tarike SE celebrate  	2
22708	Bedhadak jao ... agar kutton ne napak harkat ki to Pakistan duniya ke nakse se Gayab hoga . 	0
41959	Ji Nahi aap vi dhoka kha Gaye ye EVM Media aur Prachar Tntra hae jisne Modi ko jitaya hae . EVM hatao desh ka loktantra bachao	0
12974	Awaaz Tujh jaisa bhadave dalal sala apne ko  	0
15938	A Badha favorite word hai tera Bhonk . Har  	0
37005	Yahan k lig hi kharab hai itna kiya fit v vote nahi diya next time US ka elect  	0
13329	bhai kashmir se hi shuruwat kar diye hai ... Jai shri ram .	2
26009	modi ji main dekh raha tha tv ek din to aap kah rahe the jab main chota tha tab maine sitapur ka naam  	2
17151	Allah bachaye Pakistan ko is ganjay chor Nawaz sharif sy .... r iski nasal sy ...	0
19528	PTI ko chahiye Sindh mey Govt banaye nahi to PPP sindh ko Khaa jayegi q k PPP chor party hy ....	0
36779	RT Behad khush 	2
24141	You are a psychopath . Bakwas tweets krti ho . Badtameez ho . U dont respect me . U have your own plans . I want a simple girl .	0
36245	in Nach mere nagin to paisa milega BHI timko aab Nahi bacha payega Doctorate in fake news	2
38666	Seen karke log mujhe ignore karty msgs 	0
27549	RT Sir Jeet ke lye bahut bahut badhyi Lekin jo soorat me huaa usme app Ne dekha hoga ki fire 	2
13878	Sahab Garam Hava (1973) ke baad koi movie jo Dil ko chhu gayi woh apki movie Mulk hain Kudos to you  	2
30167	RT Tagda group hai aaplogo ka good Nish OK hand hundred points	2
14541	gov pti we didnt vote you to i  	2
15644	RT good morning sohne satgur Bless me for more sewa simran and parmarth today	2
24016	RT by two Wasooli waale dhundte hain Isko Ghanta fans face with tears of joy face with tears of joy face with tears of joy face with tears of joy	0
15597	His hasiyat is that of a hawaldar .. This fake-ass barrister rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing	0
7272	Hamyat tu khota khor corrupt ganje ki bhi kerte thy kia ukhar lia unhon ne Lanat tere te patwari	0
15505	wahhh one of my fave moots din kita huhuhu ilysm 	2
28003	Good morning my almighty papa ji Plz bless me & my family more sewa sumiran p  	2
15845	RT God Thank you for always seeing that no matter how many times I drift away from you you never hold that against me You a 	2
33480	Varma Tum apni ammi chu *** bc	0
26681	thinker Naam lene se darta hai kya chor de daadi me tinka ??. Tu free thinker nahi nakarakmak thinker hai bhai .	0
21941	ranjini Adhu Enna best team win and YNWA folded hands	2
1975	Harramzade teri maa marre . Ameen Harramzade teri biwi ko 40 fauji fuck krien . Ameen . 	0
14740	Wish you a very happy and delightful birthday sir You're and will always be my favourite actor H  	2
27965	Hello bhaijaan I am big fan of yours looking body is so good I hope Bharat film is a superhit	2
40671	Tu patrkar hai ya santiduto ka chamcha Tuje pta nhi ho to bta du mathura mai ramjan mai lashi fr  	0
26951	Thank you so much veerji for the constant encouragement and helping this raw musician to start a j  	2
27175	faiz Aukat to itni hai uski ki woh tera lallu Ki gaand mar kar chali gayi . Aur tu bhokta rehja . Chal hat ja ab yaha se	0
11748	Serif aik teekay ke zaroorat hay baqi sub set ho jay ga	2
39627	RT Jungkook sincerely hugs the president of Korea this is so beautiful and Jungkook has a really special heart . I love him so m 	2
42823	Gee I wonderrr ~~ love you too hana !!! The same can be said to you face blowing a kiss	2
22412	RT PRANAM PRANAMG OOLLTHE BEST TRUTHFULLY TRUTH LOVE PEACE UNIVERSELS UNIVERSES RAINBOW UNIVE 	2
26591	With Nirmala Sitharaman handling finance for the country expecting better loans for women entrepreneurs cut in ta  	2
16803	A J B Offl K9 Bhaiya khud ka malba hum pe kio gira rahe ho dukh  	0
31556	RT Bies Sad that Modi ji is not visiting Rajiv Gandhi ’ s memorial knowing that Rajiv his wife & his chutiya son have been instrumental 	0
14646	Thank you EVERY1 For your warm wishes For your lovely Edits And For beautiful VMs It means alot to me that  	2
232	Jab tak Ramji k charno me girkar mangoge nahi paoge nhi ! Bhole baba ne hath khde kar liye Main unke khne pe nhi  	0
27931	Oyeee butttoooo Sach m zinda hyyyy maaa ki ankhhh ghayb Bhutto b chori KR RHA Hy sala . salay kandan  	0
38488	RT Jiyalas & even after HIV Epidemic Thar Crisis Karachi Destroyed these Suwar K Bachay are trending this 	0
11549	Happy birthday mammy RIP miss u lots yes 	2
9013	Maar khane waale hindu they ke musalmaan ? Agar hindu hai to hum chahenge do char hamare or se bhee k  	0
13650	Ta k tum loog phr ikathy ho kr terrorism start kro or puri dunya mai musalmanoo or pak ka nam badnam kro Shame on you	0
38050	Aur taali thukwaega chakke ? Pappu harwa Diya Jahan Jahan Gaya state saaf Kara Diya tum jaise saare  	2
