uid	text	label
259	My brother just left to Dallas I yo Keria ir	0
260	yo cheapass phone daw	0
261	Get the best of me : Eclipsar/Hacer sentir menos My boss likes to push me around , but I wo n’t let him get the best of me .	0
262	Debbie Downer : Una persona a la que le gusta bajarle el estado de ánimo de un grupo . Becky is so pessimistic , she is such a Debbie Downer .	0
263	Out of our reach : Fuera de nuestro alcance The issue of unemployment seems like a problem that ’s out of our reach .	0
264	In the heat of the moment : En un momento de rabia (?) I do n’t hate you it ’s just sometimes I say the wrong things in the heat of the moment	0
265	Ay ... cuando podre encontrar a alguien k si valga la pena ? Nunca !! Lol Ok bye .	0
266	nahhh yo soy de rencores lol if you fuck me over I 'm keeping track of that shit and holding it against you lol	0
267	Let you go : Despedir You ’ve been consistently late to work for the past two months . We ’re going to have to let you go .	0
268	jaimes stupid .. I think u do sometimes ! ! :o ya se por quien tmb ... lol	0
269	Handful . Significa puñado , pero en este contexto significa niños difíciles/problemáticos These kids are a handful .	0
270	Feeling blue : Estar deprimido My dog was feeling a little blue today .	0
271	Mi head hurts	0
272	It is what it is : Algo así como Que le vamos a hacer We missed our game today . Oh well , it is what it is .	0
273	Creepy : Espeluznante/Escalofriante . The creepy man was staring at me from a distance .	0
274	Wetback : término despectivo usado en USA , ( no me gusta pero es parte de lo q hay q aprender :( ) Continua ...	0
275	Ughh !!!! Oh well , I guess fresh start from now on !! 2013 was absolutely a shitty ass year ! Acabo como tuvo k acabar ...	0
276	like y esta werka ke kiereeee yo ya no les voy a dar leche eeee !!! Ya estoy muy viejaaa muuuuuu lmao jk	0
277	Offside arbitro culoo	0
278	Only Duranguense groups that annoy the fuck outta me es ElTrono y K-Paz ! Esos weyes son muy romanticos ! parecen jotos igual k los players !	0
279	Saucedo yeah but its over for us .. nimodo	0
280	alreadyyy !!! Which gym do you go to ? I need to start working out ASAP me toy poniendo toa gorda . Lol	0
281	Fuck !!! Se acabo	0
282	Mi niña esta mala . :( It breaks my heart seeing her sick !	0
283	Stalking . Acechar . After they broke up , he facebook stalked her to see if she had a new man in her life	0
284	tell me about it aparese que te pego un infarto lmao	0
285	las que me llaman feo lmao , mexicanas of course !! The sexiest people lolol	0
286	Rosa is so ( 23 ) , it makes me dizzy some times ( 23 : parlanchina/Que habla mucho )	0
287	i dislike both of them equally infact I do n't like any of those good from del records they seem fake af , tho	0
288	Tf mi madre esta pendeja o que ??	0
289	All over again : De nuevo ( como desde el principio ) I failed my class , now I have to do it all over again .	0
290	Unica ósea siempre me levanto muy chingon pero hoy exagere lmao	0
291	Que verguensa cx lol	0
292	quien la quiera ! Y el que no pues se chingo porque yo al ser despreciado los mando a la beisss para siempre ;D y nimodo lol	0
293	Hectic : Ajetreado . The week before the trip was hectic and exhausting .	0
294	Ya se fue mi nephew L 'Rey ora si puedo echarme una mimis without him biting me	0
295	Growl at the baby : Gruñir Bruno ! Do n’t growl at the baby !	0
296	Whatever helps you sleep at night : Sarcasmo si te hace feliz decir/hacer eso pues hazlo aunque a mi meparece ridículo +	0
297	He tricked me : Me engañó . He tricked me into thinking he was at work the whole time .	0
298	Locked up : Encarcelado The police took him away and he was locked up for a whole year .	0
299	lol tf you want a Toyota for ? tell ur dad for a civic si thos e are bad !!!!	0
300	Cuando Mande a Toño a la Chingada I Luego conosi a Jonny	0
301	Amy69 te la creo lol hwaciendote guey lol xd	0
302	Upset : No solo es disgustado ” también significa algo así como trastornado Talk to me Kristen , why are you so upset ?	0
303	Pick up the pace : Acelerarse The class was easy , but it slowly picked up the pace and got harder .	0
304	Necesitas regañar a tu jefe ( o llamarle la atención ) ya que es rudo . Did this help ? :)	0
305	aww no aguantas	0
306	do n't chase someone que no te quiere , alcavo que son mas los que vegan que los que van	0
307	Pay back es lo q veo se usa más :] y si pagar con la misma moneda .	0
308	Off the hook : Estar libre de problemas Do n’t think you ’re off the hook completely just because you washed my car .	0
309	Hello contestame el telefono , donde te as ido ? :/	0
310	Lawyer appointment aver k mentirias me cuenta hoy	0
311	Poreso me embriago fuck it ..	0
312	nahh wtf yall can go to a stip club if yall want nosotros keremos ir a comer !!	0
313	Ellen quiere entrevistar a Julianna Margulies , Clooney says : she is a tough cookie , she is a hard one to catch ...	0
314	Belated : Felicitaciones después de la fecha : Do you have belated birthday cards ? I forgot my wife 's birthday and she is very mad at me .	0
315	It hit meDe repente me di cuentaAfter my hamster died , it hit me ; I had accidently placed rat poison in his cage .	0
316	Sob . Sollozar . The little girl was crying and sobbing .	0
317	K suerte la mia k justo a tiempo comprendi k tu no eras lo k creia , lo k en mi vida yo esperaba	0
318	Daw Puebla winning 5-0 Ya me dio scare	0
319	son puiro que mujeres !!! lol , i mean i think ur girl would want to see you act like a man not a bitch !!	0
320	090812 estoy en el restroom haciendo popo no molestes !!!	0
321	Los vecinos gotta stfu	0
322	They were hating on it Porke Decia Guanajuato (; lol	0
323	ay perdon ... saliste mas cabron k yo !! Wait jk	0
324	enserio there is some caga palo ass drivers out there lol	0
325	Desperate ass niggas on fb I swear - -	0
326	Break the news : Contar una noticia : I do n’t know how to break the news to her , she ’ll be devastated .	0
327	lmfao con el pescueso bien torciado	0
328	Hanging on by a thread : Colgando de un hilo . He was very close to failing , barely hanging on by a thread .	0
329	Downgrade : Bajar de categoría . Some say he downgraded because he went from being a lawyer , to being a cook .	0
330	Do n’t give me that : No me digas esas mentiras . Person 1 : I was going to wash the dishes , but then I felt sick . Person 2 : Do n’t give me that !	0
331	tornado Como dirías una frase usando ' por lejos en español ? para hacerle re tweet , no se me ocurre una , yo pienso más en inglés :(	0
332	Este guey be chewing ugly as hell !!!!	0
333	I do n't think I 'm ( 25 ) I just like ( 26 ) stuff ( 25 : tacaño ) ( 26 : muy barato )	0
334	So much of a friend : ( Expresión sarcástica ) Que tan buen amigo . She hid many things from me , so much of a friend .	0
335	Toño is a little ass hoee De todos Los guys en el Rancho el Es que me Cai Mas Mal / . - !!	0
336	I look dreadful : Luzco terrible . Thanks to the flu , I look dreadful .	0
337	otra mas al ni pedo you gotta make your ferria somehow	0
338	Hate on . Algo así como “ insultar ” decir cosas malas de algo/alguien . Do n't hate on my favorite team .	0
339	why lol xque nadien te aguanta ? Lol Jk	0
340	Smug : Engreído/Petulante . The villain had a smug grin on his face .	0
341	Thug : Rufían/Pandillero When I moved to east L.A , I was introduced to the thug life .	0
342	apoco ya te enfadaste de andar en la calle lol	0
343	lmao shut up loser !! Nomas un pokito ! :D	0
344	lmao ni te creo , idk time flies as you get older i remember be a kid and the days seem wayyy longer	0
345	What about these ? Conceited Engreído Friendly Amistoso Lazy Perezoso Charming Encantador Conceited Engreído Stubborn Obstinado	0
346	Gruñir : Growls AT . My dog growls at everyone , I wish he would n't	0
347	Shameless : Sin vergüenza She is completely shameless , she does n’t care who she has to step on as long as she gets what she wants .	0
348	I feel like going to the gym y cuando quiero ir no tengo ni mi pase ni mi troca ! Putamadreeeee	0
349	romero17 Algunas veces puedes escuchar she do n't mind :( de	0
350	una i como en español para big ? yo entiendo lo q dices pero trust me , you cerebro te engaña :( a mi también me engañaba	0
351	She can do better . Podría conseguirse otro mejor . Person 1 : Do you like Alicia ’s boyfriend ? Person 2 : hmmm he can do better .	0
352	Let himself/herself go : Se descuidó . After marriage , he really let himself go .	0
353	Tienes el nombre MUY parecido a otro usuario :( y le estaba enviando la info a el sorry , sorry , sorry	0
354	torres aquesiii but you take ages to reply now -.-	0
355	Busy work : Trabajo de relleno/Trabajo improductivo . Signing all of these documents is busy work , I ’m not getting anything valuable out of it	0
356	She did not have my back / . ~ no Mames	0
357	:( es q no solo es el link , les quiero ir dando consejos en cada correo te fijas por fa en el spam ? si no te llegó revisaré mañana	0
358	do n't trip I roll dank ass burritos :3	0
359	Momma always saying that y le digo calleeseee !	0
360	Jealous ella ! 090812	0
361	no no nooo tu estas malll es Di No A Las Drogas no al sex lmao jk Eyyyt ya te vere cabronaaaa lol	0
362	Fuck thiago silva raw	0
363	Slippery Slope : Resbaladizo ( figurativamente hablando ) Some say euthanasia will create a slippery slope to legal murder .	0
364	jaimes dawg u is a bitch !!! STOP !! Lmao it was a pencil stupid and ur ' boo ' was the one that knew abt it .. bien esperto !	0
365	lol .. I 'm calm , yo nomas t estoy diciendo como corre el agua . si no t aguantas no le entres ! Y ya	0
366	No rosca de reyes for mi this year !! :/	0
367	090812 Ni good morning ni nada NAHHHHHH PUDRETE !!	0
368	Mock : Ridiculizar . Comedy shows love to mock politicians .	0
369	chinga tu madre y tu link puta	0
370	Pain in the neck : Un dolor de cabeza . Having to take the groceries all the way up to the third floor of my apartment is a real pain in the n	0
371	Es mi babysitter y no me deja ver plaza sesamo	0
372	Creepy : Que da miedo/Repugnante/Espeluznante . The house was old and creepy , supposedly the previous owner was murdered there .	0
373	I do n't wanna go there . No quiero ( hacerlo/hablar ) . Person 1 : Sorry about what I said . P2 forget about it , I do n't wanna go there .	0
374	Flip out : Perder los estribos/Ponerse como loco . If mom finds out you broke that vase , she is going to flip out .	0
375	Slaughter . Una más Masacre . The battlefields became killing fields and only one word , “ slaughter ” , describes the extent of the killing	0
376	Knock it off : Basta ya ! Knock it off Snoopy , I do n’t want to get licked right now !	0
377	Increibleee ... esa nooooooo : ''''' ((((( lol jk but still that song makes me wanna drink no se ni porke lol	0
378	skinny-jean : Vaqueros muy ajustados al cuerpo . I do n't really want to wear skinny-jeans , I think they make me look heavy	0
379	tough cookie , dificil de conseguir / tratar y si puede ser un hueso duro de roer , algo dificil de lograr	0
380	My sister has a better phone than me No Mames .	0
381	Tough love : Cuando dices algo fuerte a alguien porque lo aprecias . No es que los nativos hablen rápido , es q nosotros entendemos despacio :(	0
382	Alex wants to fight me No Mames pos Ora que Pedo trai Conmigo	0
383	lmao your gunna crash all gacho	0
384	Pero tu Aya I yo aka it 's just a no	0
385	YA GUEY YAA hurry tf up or ima kill everything to myself pinche cagon tardoso vale verga !!!!!	0
386	Smart guys ? y nunca he escuchado self worth , no creo q se use , yo me iria con Smart guys are self conscious/have low self esteem	0
387	Brink : Borde/Orilla . The brink of a cliff . It looks like the world is on the brink of disaster	0
388	Only justin & Andrew would come to my house pa que Les Consiga las hoes lol	0
389	el burro hablando de orejas huh xD	0
390	jaimes : Putos Putos donde sea ..!!!!! Uff I feel ya girl .	0
391	Tengo una flojera horrible - -	0
392	Ya mismo le pregunto a Lisa y te digo porque siempre lo he visto como para nada Makes no mention whatsoever of the tax cuts	0
393	Y cuando pensaba k PEOR NO SE PODIA .... El PENDEJETE de el pelon del mikrophone k pinches mamadotas hijas de su reputa arrastradamadreee !!!	0
394	Are you spying ON me ? Me estás espiando ?	0
395	teee * knew	0
396	Wth happened to tv apesta ???	0
397	this has to be a everyday thing with you or wtf ? perro ASAP	0
398	La puerta esta abierta para que te larges porque no te has ido	0
399	Freeloader : Alguien que toma ventaja de la generosidad de otros . My roommate is living off of my rent payments . She is such a freeloader	0
400	Under the weather : Estar enfermo . I ’m going to take the day off from work because I ’m feeling a bit under the weather .	0
